user_id,age,occupation,gender
971057,30,homemaker,M
971058,34,executive/managerial,M
97106,33,sales/marketing,M
971077,30,self-employed,F
971079,30,homemaker,F
971089,32,scientist,M
971097,22,K-12 student,M
971125,27,college/grad student,M
97114,28,college/grad student,M
971145,29,sales/marketing,M
97115,23,programmer,M
971157,33,sales/marketing,M
971161,31,college/grad student,M
971162,26,executive/managerial,M
971169,25,academic/educator,M
97118,33,tradesman/craftsman,M
971205,28,college/grad student,M
971208,28,executive/managerial,M
971213,33,self-employed,F
971216,34,sales/marketing,M
97122,42,customer service,M
971229,74,retired,F
971231,31,executive/managerial,M
971234,28,executive/managerial,M
971239,34,technician/engineer,M
971241,25,other or not specified,M
971247,32,clerical/admin,M
971253,20,sales/marketing,M
971254,25,college/grad student,M
971261,26,college/grad student,M
971270,32,college/grad student,M
971286,26,other or not specified,F
971287,11,homemaker,M
97130,19,K-12 student,M
971300,33,scientist,M
971303,34,sales/marketing,M
971312,26,college/grad student,M
971317,30,sales/marketing,M
971318,25,other or not specified,M
971321,30,executive/managerial,M
971324,28,executive/managerial,M
971326,23,sales/marketing,M
971355,27,self-employed,F
971362,29,scientist,M
971372,25,college/grad student,M
971382,30,scientist,M
971387,32,sales/marketing,M
971388,26,executive/managerial,M
97139,32,college/grad student,M
971393,34,sales/marketing,F
971400,33,executive/managerial,M
971404,30,self-employed,M
971406,33,executive/managerial,F
971425,34,sales/marketing,M
971429,28,homemaker,M
971430,51,academic/educator,M
971440,38,college/grad student,M
971452,28,college/grad student,F
971465,36,writer,M
971472,29,college/grad student,F
971486,18,college/grad student,M
971489,27,college/grad student,M
971496,33,executive/managerial,M
971498,28,sales/marketing,M
971510,26,other or not specified,M
971521,21,K-12 student,M
971523,30,executive/managerial,M
971546,33,college/grad student,M
971547,30,college/grad student,M
971548,29,scientist,M
971549,12,sales/marketing,M
97155,27,college/grad student,M
971550,30,college/grad student,F
971558,48,academic/educator,F
971559,30,sales/marketing,M
971570,33,homemaker,F
971572,29,sales/marketing,M
971575,27,executive/managerial,M
971592,26,sales/marketing,F
971593,32,college/grad student,M
971594,25,clerical/admin,M
971596,30,college/grad student,M
971601,31,self-employed,F
971616,29,scientist,M
971623,32,executive/managerial,M
971626,30,executive/managerial,M
971641,32,scientist,M
971667,31,executive/managerial,M
971670,29,scientist,M
971682,33,scientist,M
971685,27,executive/managerial,M
971686,32,college/grad student,M
971688,28,executive/managerial,M
971701,34,clerical/admin,M
971707,36,other or not specified,F
971714,34,college/grad student,M
971719,26,college/grad student,M
971725,32,college/grad student,M
971726,29,sales/marketing,M
971731,34,executive/managerial,M
971733,28,scientist,M
971741,25,executive/managerial,M
971742,33,college/grad student,M
971754,31,scientist,M
971758,26,sales/marketing,M
971760,33,college/grad student,M
97177,29,college/grad student,M
971773,28,scientist,M
971784,34,sales/marketing,M
971786,28,retired,M
971792,32,college/grad student,M
971795,18,scientist,M
9718,26,college/grad student,M
971801,27,college/grad student,M
971803,21,self-employed,M
971811,30,clerical/admin,M
971818,31,other or not specified,M
971820,26,other or not specified,M
971829,28,scientist,F
971853,26,technician/engineer,M
971858,31,college/grad student,M
971862,34,other or not specified,F
971873,26,scientist,M
971880,33,executive/managerial,M
97189,29,executive/managerial,M
971893,31,retired,F
971918,32,executive/managerial,M
971927,28,sales/marketing,M
971931,25,executive/managerial,F
971934,22,customer service,M
971939,26,college/grad student,M
971957,31,college/grad student,F
97196,29,technician/engineer,M
971967,34,technician/engineer,M
971984,29,college/grad student,M
971985,29,other or not specified,F
971987,34,academic/educator,F
971997,27,college/grad student,M
972003,27,sales/marketing,M
972016,21,homemaker,M
972021,34,college/grad student,M
972022,33,K-12 student,M
972023,26,sales/marketing,M
972025,28,college/grad student,F
97205,28,scientist,M
972053,32,self-employed,F
97207,33,sales/marketing,M
972072,34,college/grad student,M
972077,27,executive/managerial,M
972078,36,writer,M
972082,29,executive/managerial,M
972087,32,other or not specified,M
972090,28,K-12 student,M
972093,28,college/grad student,M
9721,25,sales/marketing,F
97210,33,college/grad student,M
972100,33,executive/managerial,M
972110,34,sales/marketing,M
972113,30,scientist,M
972119,16,K-12 student,M
97212,34,executive/managerial,M
972133,29,scientist,M
972138,25,college/grad student,F
972157,37,executive/managerial,M
972158,32,college/grad student,M
972172,32,executive/managerial,M
972181,25,college/grad student,M
972188,34,college/grad student,M
972189,26,executive/managerial,M
972191,26,other or not specified,M
972201,25,sales/marketing,M
972209,29,college/grad student,M
972210,28,executive/managerial,M
972216,29,scientist,M
972226,25,executive/managerial,M
972235,34,other or not specified,M
97224,27,college/grad student,M
972247,25,academic/educator,F
972254,30,college/grad student,M
972255,26,academic/educator,F
972256,26,academic/educator,F
972257,30,executive/managerial,M
972263,34,scientist,F
972267,32,academic/educator,F
97227,42,executive/managerial,M
972271,22,college/grad student,F
972275,26,college/grad student,M
972279,28,sales/marketing,M
972291,30,other or not specified,M
972330,26,executive/managerial,M
972336,29,other or not specified,F
972357,33,other or not specified,M
972368,18,K-12 student,M
972376,26,academic/educator,F
972377,27,college/grad student,F
972379,30,executive/managerial,M
972388,21,scientist,M
972398,29,college/grad student,M
972408,33,K-12 student,F
972410,34,sales/marketing,M
972415,21,college/grad student,M
972425,24,clerical/admin,M
972432,26,sales/marketing,M
972453,30,college/grad student,M
972455,19,sales/marketing,M
972457,27,executive/managerial,M
972463,33,homemaker,F
972465,30,sales/marketing,M
972468,34,college/grad student,F
972476,29,executive/managerial,F
972478,34,executive/managerial,M
972479,27,programmer,M
972481,9,K-12 student,M
972483,25,executive/managerial,M
972490,32,executive/managerial,M
972491,29,college/grad student,M
972497,44,executive/managerial,F
972501,21,sales/marketing,M
972518,28,college/grad student,M
97252,33,college/grad student,M
972523,34,executive/managerial,M
972524,84,executive/managerial,M
972528,30,college/grad student,F
972531,27,artist,M
972539,32,executive/managerial,M
972545,32,other or not specified,M
972549,25,other or not specified,M
972560,28,other or not specified,M
972561,30,sales/marketing,M
972569,25,sales/marketing,M
97257,30,unemployed,F
972576,27,K-12 student,M
972579,56,academic/educator,F
972580,28,executive/managerial,M
972582,30,executive/managerial,M
972589,27,college/grad student,F
972593,29,college/grad student,M
972596,31,clerical/admin,M
9726,29,executive/managerial,F
97260,29,sales/marketing,F
972615,33,other or not specified,M
972620,31,self-employed,M
972634,28,doctor/health care,M
972644,34,executive/managerial,M
972652,26,college/grad student,F
972655,26,college/grad student,M
972666,30,college/grad student,M
972669,28,executive/managerial,F
972670,27,college/grad student,M
972686,33,sales/marketing,M
972687,64,college/grad student,F
972692,28,executive/managerial,M
972699,27,sales/marketing,M
972710,29,scientist,M
972712,25,scientist,F
972725,32,college/grad student,M
972726,28,executive/managerial,M
97273,28,other or not specified,F
972745,25,academic/educator,M
97275,33,sales/marketing,M
972751,32,scientist,M
972752,26,sales/marketing,M
972759,25,self-employed,M
972760,27,technician/engineer,M
972761,44,executive/managerial,M
972763,26,scientist,M
972768,29,college/grad student,F
972772,31,homemaker,F
97278,32,college/grad student,M
972796,73,homemaker,M
972797,31,sales/marketing,M
972798,28,self-employed,M
972806,32,academic/educator,F
972809,27,college/grad student,M
972812,26,college/grad student,M
972816,30,self-employed,M
972817,30,other or not specified,M
972828,33,executive/managerial,M
972849,27,academic/educator,M
97285,32,sales/marketing,M
972850,28,college/grad student,M
972856,25,sales/marketing,M
972872,28,sales/marketing,M
972883,25,sales/marketing,M
972889,33,scientist,M
972907,31,sales/marketing,F
972913,31,college/grad student,M
972919,29,executive/managerial,M
972923,29,programmer,M
972925,28,other or not specified,M
972927,34,executive/managerial,M
972929,32,scientist,M
972931,31,college/grad student,M
97294,29,writer,M
972952,34,college/grad student,M
972954,32,executive/managerial,M
972964,30,other or not specified,F
972966,29,other or not specified,F
972968,32,sales/marketing,M
972973,28,executive/managerial,F
972975,31,college/grad student,F
97298,33,executive/managerial,M
972981,18,scientist,M
972984,28,clerical/admin,M
972991,26,college/grad student,F
9730,31,college/grad student,M
973007,33,executive/managerial,M
973008,35,academic/educator,M
973024,31,self-employed,F
973043,33,executive/managerial,F
973047,10,K-12 student,M
973069,25,self-employed,M
973073,34,artist,M
973076,27,academic/educator,F
973087,26,executive/managerial,M
973089,27,college/grad student,M
973091,27,college/grad student,M
973094,29,scientist,M
973097,28,college/grad student,M
973098,29,other or not specified,M
973102,43,executive/managerial,M
973103,31,college/grad student,M
973117,34,other or not specified,M
973123,29,other or not specified,M
973128,30,self-employed,F
973129,29,college/grad student,M
973133,25,executive/managerial,M
973134,28,college/grad student,M
973135,34,sales/marketing,M
973147,30,sales/marketing,M
973149,30,scientist,M
973153,32,college/grad student,M
973155,25,homemaker,M
973159,32,scientist,M
973170,33,college/grad student,F
973176,25,self-employed,M
973180,30,college/grad student,F
973198,29,academic/educator,M
973202,28,clerical/admin,M
973211,29,college/grad student,F
973214,21,sales/marketing,M
97322,30,college/grad student,M
973241,27,artist,M
973243,27,scientist,F
973245,28,clerical/admin,M
973246,32,sales/marketing,M
973265,32,sales/marketing,M
973273,34,executive/managerial,M
973275,20,college/grad student,M
973283,26,college/grad student,M
973285,35,executive/managerial,F
9733,26,K-12 student,M
973301,34,sales/marketing,M
973312,22,technician/engineer,M
973316,26,self-employed,M
973324,25,retired,M
973329,75,academic/educator,M
973333,32,other or not specified,M
973341,23,sales/marketing,M
973344,31,college/grad student,M
973350,81,executive/managerial,M
973358,29,scientist,F
97336,28,college/grad student,M
97337,29,sales/marketing,M
973371,33,scientist,M
97338,18,K-12 student,M
973387,46,sales/marketing,M
973390,32,college/grad student,M
973404,25,executive/managerial,M
973408,31,artist,M
973421,34,self-employed,M
973422,32,college/grad student,M
973441,28,executive/managerial,M
973458,28,sales/marketing,M
973462,29,sales/marketing,M
973464,29,homemaker,M
97347,21,scientist,M
973477,25,executive/managerial,M
97349,29,other or not specified,F
973490,33,executive/managerial,F
973494,27,self-employed,M
973505,29,executive/managerial,M
973509,28,other or not specified,F
973515,30,scientist,M
973518,34,sales/marketing,M
973523,28,other or not specified,F
973528,12,K-12 student,M
973546,32,executive/managerial,M
97356,25,college/grad student,M
973560,26,clerical/admin,M
973579,34,scientist,M
97359,12,scientist,M
973594,25,college/grad student,M
973595,26,sales/marketing,M
973603,31,executive/managerial,M
973618,29,other or not specified,M
973627,30,college/grad student,M
973636,51,academic/educator,M
973639,32,college/grad student,M
973672,34,college/grad student,M
973675,30,self-employed,M
973687,29,doctor/health care,M
973690,26,homemaker,M
973691,27,sales/marketing,M
973694,29,self-employed,F
973701,31,programmer,M
